x,y,z,u,v,w
20.0,-5.0,-31.0,-0.097392,-0.060056,-0.050418
20.0,-5.0,-30.0,-0.098066,-0.061084,-0.050897
20.0,-5.0,-29.0,-0.098743,-0.062138,-0.05136
20.0,-5.0,-28.0,-0.099423,-0.06322,-0.051804
20.0,-5.0,-27.0,-0.100107,-0.064329,-0.052229
20.0,-5.0,-26.0,-0.100794,-0.065466,-0.052631
20.0,-5.0,-25.0,-0.101484,-0.066632,-0.053008
20.0,-5.0,-24.0,-0.102177,-0.067827,-0.053357
20.0,-5.0,-23.0,-0.102873,-0.069052,-0.053676
20.0,-5.0,-22.0,-0.103572,-0.070305,-0.053961
20.0,-5.0,-21.0,-0.104273,-0.071589,-0.054209
20.0,-5.0,-20.0,-0.104977,-0.072902,-0.054418
20.0,-5.0,-19.0,-0.105682,-0.074245,-0.054583
20.0,-5.0,-18.0,-0.10639,-0.075618,-0.054701
20.0,-5.0,-17.0,-0.1071,-0.07702,-0.054768
20.0,-5.0,-16.0,-0.107811,-0.07845,-0.05478
20.0,-5.0,-15.0,-0.108523,-0.079909,-0.054733
20.0,-5.0,-14.0,-0.109236,-0.081394,-0.054622
20.0,-5.0,-13.0,-0.109949,-0.082906,-0.054443
20.0,-5.0,-12.0,-0.110663,-0.084442,-0.054191
20.0,-5.0,-11.0,-0.111375,-0.086001,-0.053862
20.0,-5.0,-10.0,-0.112087,-0.08758,-0.053451
20.0,-5.0,-9.0,-0.112797,-0.089179,-0.052953
20.0,-5.0,-8.0,-0.113504,-0.090793,-0.052363
20.0,-5.0,-7.0,-0.114207,-0.09242,-0.051677
20.0,-5.0,-6.0,-0.114905,-0.094056,-0.05089
20.0,-5.0,-5.0,-0.115598,-0.095698,-0.049997
20.0,-5.0,-4.0,-0.116284,-0.097341,-0.048994
20.0,-5.0,-3.0,-0.11696,-0.09898,-0.047877
20.0,-5.0,-2.0,-0.117627,-0.10061,-0.046643
20.0,-5.0,-1.0,-0.118282,-0.102226,-0.045288
20.0,-5.0,0.0,-0.118923,-0.103821,-0.043809
20.0,-5.0,1.0,-0.119548,-0.105389,-0.042205
20.0,-5.0,2.0,-0.120156,-0.106922,-0.040475
20.0,-5.0,3.0,-0.120743,-0.108414,-0.038617
20.0,-5.0,4.0,-0.121307,-0.109856,-0.036633
20.0,-5.0,5.0,-0.121846,-0.11124,-0.034524
20.0,-5.0,6.0,-0.122357,-0.11256,-0.032292
20.0,-5.0,7.0,-0.122838,-0.113806,-0.029942
20.0,-5.0,8.0,-0.123285,-0.11497,-0.027477
20.0,-5.0,9.0,-0.123697,-0.116045,-0.024905
20.0,-5.0,10.0,-0.12407,-0.117022,-0.022231
20.0,-5.0,11.0,-0.124403,-0.117895,-0.019466
20.0,-5.0,12.0,-0.124693,-0.118657,-0.016618
20.0,-5.0,13.0,-0.124937,-0.119302,-0.013698
20.0,-5.0,14.0,-0.125136,-0.119824,-0.010718
20.0,-5.0,15.0,-0.125285,-0.12022,-0.007691
20.0,-5.0,16.0,-0.125386,-0.120486,-0.004628
20.0,-5.0,17.0,-0.125436,-0.120619,-0.001545
20.0,-5.0,18.0,-0.125436,-0.120619,0.001545
20.0,-5.0,19.0,-0.125386,-0.120486,0.004628
20.0,-5.0,20.0,-0.125285,-0.12022,0.007691
20.0,-5.0,21.0,-0.125136,-0.119824,0.010718
20.0,-5.0,22.0,-0.124937,-0.119302,0.013698
20.0,-5.0,23.0,-0.124693,-0.118657,0.016618
20.0,-5.0,24.0,-0.124403,-0.117895,0.019466
20.0,-5.0,25.0,-0.12407,-0.117022,0.022231
20.0,-5.0,26.0,-0.123697,-0.116045,0.024905
20.0,-5.0,27.0,-0.123285,-0.11497,0.027477
20.0,-5.0,28.0,-0.122838,-0.113806,0.029942
20.0,-5.0,29.0,-0.122357,-0.11256,0.032292
20.0,-5.0,30.0,-0.121846,-0.11124,0.034524
20.0,-5.0,31.0,-0.121307,-0.109856,0.036633
20.0,-5.0,32.0,-0.120743,-0.108414,0.038617
20.0,-5.0,33.0,-0.120156,-0.106922,0.040475
20.0,-5.0,34.0,-0.119548,-0.105389,0.042205
20.0,-5.0,35.0,-0.118923,-0.103821,0.043809
20.0,-4.0,-55.0,-0.082385,-0.041627,-0.038382
20.0,-4.0,-54.0,-0.08296,-0.042182,-0.038916
20.0,-4.0,-53.0,-0.083539,-0.042751,-0.039455
20.0,-4.0,-52.0,-0.084123,-0.043334,-0.04
20.0,-4.0,-51.0,-0.084712,-0.043931,-0.04055
20.0,-4.0,-50.0,-0.085305,-0.044544,-0.041105
20.0,-4.0,-49.0,-0.085902,-0.045171,-0.041665
20.0,-4.0,-48.0,-0.086505,-0.045814,-0.042229
20.0,-4.0,-47.0,-0.087111,-0.046474,-0.042796
20.0,-4.0,-46.0,-0.087723,-0.047151,-0.043367
20.0,-4.0,-45.0,-0.088339,-0.047845,-0.04394
20.0,-4.0,-44.0,-0.088959,-0.048557,-0.044516
20.0,-4.0,-43.0,-0.089584,-0.049287,-0.045094
20.0,-4.0,-42.0,-0.090213,-0.050036,-0.045672
20.0,-4.0,-41.0,-0.090846,-0.050806,-0.046251
20.0,-4.0,-40.0,-0.091484,-0.051595,-0.046829
20.0,-4.0,-39.0,-0.092126,-0.052405,-0.047406
20.0,-4.0,-38.0,-0.092772,-0.053237,-0.04798
20.0,-4.0,-37.0,-0.093423,-0.054091,-0.048551
20.0,-4.0,-36.0,-0.094077,-0.054968,-0.049118
20.0,-4.0,-35.0,-0.094736,-0.055868,-0.049678
20.0,-4.0,-34.0,-0.095399,-0.056792,-0.050231
20.0,-4.0,-33.0,-0.096066,-0.057741,-0.050776
20.0,-4.0,-32.0,-0.096737,-0.058716,-0.051311
20.0,-4.0,-31.0,-0.097411,-0.059716,-0.051834
20.0,-4.0,-30.0,-0.09809,-0.060743,-0.052343
20.0,-4.0,-29.0,-0.098773,-0.061797,-0.052837
20.0,-4.0,-28.0,-0.099459,-0.06288,-0.053313
20.0,-4.0,-27.0,-0.100149,-0.063991,-0.05377
20.0,-4.0,-26.0,-0.100843,-0.065131,-0.054204
20.0,-4.0,-25.0,-0.10154,-0.0663,-0.054613
20.0,-4.0,-24.0,-0.102241,-0.0675,-0.054995
20.0,-4.0,-23.0,-0.102946,-0.06873,-0.055346
20.0,-4.0,-22.0,-0.103654,-0.069991,-0.055664
20.0,-4.0,-21.0,-0.104365,-0.071282,-0.055945
20.0,-4.0,-20.0,-0.10508,-0.072605,-0.056186
20.0,-4.0,-19.0,-0.105798,-0.07396,-0.056383
20.0,-4.0,-18.0,-0.106518,-0.075345,-0.056532
20.0,-4.0,-17.0,-0.107242,-0.076762,-0.05663
20.0,-4.0,-16.0,-0.107968,-0.078209,-0.056671
20.0,-4.0,-15.0,-0.108696,-0.079686,-0.056652
20.0,-4.0,-14.0,-0.109426,-0.081192,-0.056568
20.0,-4.0,-13.0,-0.110158,-0.082727,-0.056414
20.0,-4.0,-12.0,-0.110891,-0.084288,-0.056186
20.0,-4.0,-11.0,-0.111625,-0.085875,-0.055877
20.0,-4.0,-10.0,-0.112359,-0.087485,-0.055484
20.0,-4.0,-9.0,-0.113092,-0.089117,-0.055001
20.0,-4.0,-8.0,-0.113824,-0.090766,-0.054422
20.0,-4.0,-7.0,-0.114554,-0.092432,-0.053743
20.0,-4.0,-6.0,-0.11528,-0.09411,-0.052959
20.0,-4.0,-5.0,-0.116002,-0.095795,-0.052063
20.0,-4.0,-4.0,-0.116718,-0.097485,-0.051053
20.0,-4.0,-3.0,-0.117426,-0.099173,-0.049922
20.0,-4.0,-2.0,-0.118125,-0.100855,-0.048667
20.0,-4.0,-1.0,-0.118814,-0.102525,-0.047285
20.0,-4.0,0.0,-0.119489,-0.104176,-0.045771
20.0,-4.0,1.0,-0.12015,-0.105801,-0.044125
20.0,-4.0,2.0,-0.120793,-0.107393,-0.042343
20.0,-4.0,3.0,-0.121415,-0.108944,-0.040425
20.0,-4.0,4.0,-0.122015,-0.110445,-0.038372
20.0,-4.0,5.0,-0.12259,-0.11189,-0.036184
20.0,-4.0,6.0,-0.123135,-0.113268,-0.033865
20.0,-4.0,7.0,-0.123649,-0.114571,-0.031417
20.0,-4.0,8.0,-0.124129,-0.11579,-0.028846
20.0,-4.0,9.0,-0.124571,-0.116917,-0.026157
20.0,-4.0,10.0,-0.124972,-0.117943,-0.02336
20.0,-4.0,11.0,-0.125331,-0.118861,-0.020462
20.0,-4.0,12.0,-0.125643,-0.119662,-0.017474
20.0,-4.0,13.0,-0.125907,-0.120341,-0.014408
20.0,-4.0,14.0,-0.126121,-0.120891,-0.011277
20.0,-4.0,15.0,-0.126283,-0.121308,-0.008093
20.0,-4.0,16.0,-0.126392,-0.121588,-0.004871
20.0,-4.0,17.0,-0.126447,-0.121729,-0.001626
20.0,-4.0,18.0,-0.126447,-0.121729,0.001626
20.0,-4.0,19.0,-0.126392,-0.121588,0.004871
20.0,-4.0,20.0,-0.126283,-0.121308,0.008093
20.0,-4.0,21.0,-0.126121,-0.120891,0.011277
20.0,-4.0,22.0,-0.125907,-0.120341,0.014408
20.0,-4.0,23.0,-0.125643,-0.119662,0.017474
20.0,-4.0,24.0,-0.125331,-0.118861,0.020462
20.0,-4.0,25.0,-0.124972,-0.117943,0.02336
20.0,-4.0,26.0,-0.124571,-0.116917,0.026157
20.0,-4.0,27.0,-0.124129,-0.11579,0.028846
20.0,-4.0,28.0,-0.123649,-0.114571,0.031417
20.0,-4.0,29.0,-0.123135,-0.113268,0.033865
20.0,-4.0,30.0,-0.12259,-0.11189,0.036184
20.0,-4.0,31.0,-0.122015,-0.110445,0.038372
20.0,-4.0,32.0,-0.121415,-0.108944,0.040425
20.0,-4.0,33.0,-0.120793,-0.107393,0.042343
20.0,-4.0,34.0,-0.12015,-0.105801,0.044125
20.0,-4.0,35.0,-0.119489,-0.104176,0.045771
20.0,-3.0,-55.0,-0.082356,-0.041353,-0.039228
20.0,-3.0,-54.0,-0.082931,-0.041902,-0.039779
20.0,-3.0,-53.0,-0.08351,-0.042466,-0.040337
20.0,-3.0,-52.0,-0.084095,-0.043043,-0.0409
20.0,-3.0,-51.0,-0.084683,-0.043634,-0.041469
20.0,-3.0,-50.0,-0.085277,-0.044241,-0.042044
20.0,-3.0,-49.0,-0.085875,-0.044862,-0.042623
20.0,-3.0,-48.0,-0.086478,-0.0455,-0.043208
20.0,-3.0,-47.0,-0.087086,-0.046154,-0.043796
20.0,-3.0,-46.0,-0.087698,-0.046824,-0.044389
20.0,-3.0,-45.0,-0.088315,-0.047512,-0.044985
20.0,-3.0,-44.0,-0.088936,-0.048219,-0.045583
20.0,-3.0,-43.0,-0.089562,-0.048943,-0.046184
20.0,-3.0,-42.0,-0.090192,-0.049687,-0.046787
20.0,-3.0,-41.0,-0.090827,-0.05045,-0.04739
20.0,-3.0,-40.0,-0.091467,-0.051234,-0.047993
20.0,-3.0,-39.0,-0.092111,-0.052039,-0.048596
20.0,-3.0,-38.0,-0.092759,-0.052866,-0.049197
20.0,-3.0,-37.0,-0.093412,-0.053715,-0.049795
20.0,-3.0,-36.0,-0.09407,-0.054586,-0.050389
20.0,-3.0,-35.0,-0.094731,-0.055482,-0.050977
20.0,-3.0,-34.0,-0.095397,-0.056402,-0.05156
20.0,-3.0,-33.0,-0.096068,-0.057347,-0.052134
20.0,-3.0,-32.0,-0.096743,-0.058318,-0.052699
20.0,-3.0,-31.0,-0.097422,-0.059315,-0.053253
20.0,-3.0,-30.0,-0.098106,-0.06034,-0.053793
20.0,-3.0,-29.0,-0.098793,-0.061392,-0.054319
20.0,-3.0,-28.0,-0.099486,-0.062473,-0.054828
20.0,-3.0,-27.0,-0.100182,-0.063584,-0.055317
20.0,-3.0,-26.0,-0.100883,-0.064724,-0.055784
20.0,-3.0,-25.0,-0.101588,-0.065894,-0.056227
20.0,-3.0,-24.0,-0.102298,-0.067096,-0.056643
20.0,-3.0,-23.0,-0.103011,-0.068329,-0.057028
20.0,-3.0,-22.0,-0.103729,-0.069594,-0.05738
20.0,-3.0,-21.0,-0.104451,-0.070892,-0.057695
20.0,-3.0,-20.0,-0.105177,-0.072222,-0.05797
20.0,-3.0,-19.0,-0.105908,-0.073585,-0.058201
20.0,-3.0,-18.0,-0.106642,-0.07498,-0.058383
20.0,-3.0,-17.0,-0.10738,-0.076409,-0.058513
20.0,-3.0,-16.0,-0.108122,-0.07787,-0.058586
20.0,-3.0,-15.0,-0.108867,-0.079363,-0.058598
20.0,-3.0,-14.0,-0.109616,-0.080887,-0.058543
20.0,-3.0,-13.0,-0.110367,-0.082442,-0.058417
20.0,-3.0,-12.0,-0.111121,-0.084026,-0.058214
20.0,-3.0,-11.0,-0.111877,-0.085638,-0.057929
20.0,-3.0,-10.0,-0.112635,-0.087277,-0.057557
20.0,-3.0,-9.0,-0.113394,-0.088939,-0.057091
20.0,-3.0,-8.0,-0.114153,-0.090622,-0.056527
20.0,-3.0,-7.0,-0.114911,-0.092324,-0.055858
20.0,-3.0,-6.0,-0.115667,-0.094042,-0.055079
20.0,-3.0,-5.0,-0.116421,-0.09577,-0.054184
20.0,-3.0,-4.0,-0.11717,-0.097505,-0.053169
20.0,-3.0,-3.0,-0.117913,-0.099241,-0.052027
20.0,-3.0,-2.0,-0.118648,-0.100974,-0.050754
20.0,-3.0,-1.0,-0.119373,-0.102697,-0.049347
20.0,-3.0,0.0,-0.120087,-0.104403,-0.0478
20.0,-3.0,1.0,-0.120786,-0.106086,-0.046112
20.0,-3.0,2.0,-0.121469,-0.107737,-0.04428
20.0,-3.0,3.0,-0.122131,-0.109348,-0.042303
20.0,-3.0,4.0,-0.122771,-0.110911,-0.04018
20.0,-3.0,5.0,-0.123385,-0.112416,-0.037914
20.0,-3.0,6.0,-0.123969,-0.113855,-0.035504
20.0,-3.0,7.0,-0.124521,-0.115217,-0.032957
20.0,-3.0,8.0,-0.125036,-0.116493,-0.030276
20.0,-3.0,9.0,-0.125513,-0.117674,-0.027468
20.0,-3.0,10.0,-0.125946,-0.118751,-0.024542
20.0,-3.0,11.0,-0.126333,-0.119715,-0.021506
20.0,-3.0,12.0,-0.126671,-0.120558,-0.018373
20.0,-3.0,13.0,-0.126958,-0.121272,-0.015154
20.0,-3.0,14.0,-0.12719,-0.121851,-0.011863
20.0,-3.0,15.0,-0.127366,-0.122291,-0.008515
20.0,-3.0,16.0,-0.127484,-0.122586,-0.005126
20.0,-3.0,17.0,-0.127543,-0.122735,-0.001711
20.0,-3.0,18.0,-0.127543,-0.122735,0.001711
20.0,-3.0,19.0,-0.127484,-0.122586,0.005126
20.0,-3.0,20.0,-0.127366,-0.122291,0.008515
20.0,-3.0,21.0,-0.12719,-0.121851,0.011863
20.0,-3.0,22.0,-0.126958,-0.121272,0.015154
20.0,-3.0,23.0,-0.126671,-0.120558,0.018373
20.0,-3.0,24.0,-0.126333,-0.119715,0.021506
20.0,-3.0,25.0,-0.125946,-0.118751,0.024542
20.0,-3.0,26.0,-0.125513,-0.117674,0.027468
20.0,-3.0,27.0,-0.125036,-0.116493,0.030276
20.0,-3.0,28.0,-0.124521,-0.115217,0.032957
20.0,-3.0,29.0,-0.123969,-0.113855,0.035504
20.0,-3.0,30.0,-0.123385,-0.112416,0.037914
20.0,-3.0,31.0,-0.122771,-0.110911,0.04018
20.0,-3.0,32.0,-0.122131,-0.109348,0.042303
20.0,-3.0,33.0,-0.121469,-0.107737,0.04428
20.0,-3.0,34.0,-0.120786,-0.106086,0.046112
20.0,-3.0,35.0,-0.120087,-0.104403,0.0478
20.0,-2.0,-55.0,-0.08232,-0.041051,-0.04007
20.0,-2.0,-54.0,-0.082895,-0.041594,-0.040639
20.0,-2.0,-53.0,-0.083474,-0.042151,-0.041215
20.0,-2.0,-52.0,-0.084059,-0.042721,-0.041797
20.0,-2.0,-51.0,-0.084648,-0.043306,-0.042385
20.0,-2.0,-50.0,-0.085242,-0.043906,-0.042979
20.0,-2.0,-49.0,-0.08584,-0.044521,-0.043578
20.0,-2.0,-48.0,-0.086444,-0.045151,-0.044183
20.0,-2.0,-47.0,-0.087052,-0.045798,-0.044793
20.0,-2.0,-46.0,-0.087665,-0.046462,-0.045407
20.0,-2.0,-45.0,-0.088282,-0.047143,-0.046025
20.0,-2.0,-44.0,-0.088905,-0.047842,-0.046646
20.0,-2.0,-43.0,-0.089532,-0.048559,-0.047271
20.0,-2.0,-42.0,-0.090163,-0.049296,-0.047897
20.0,-2.0,-41.0,-0.0908,-0.050052,-0.048525
20.0,-2.0,-40.0,-0.091441,-0.050829,-0.049154
20.0,-2.0,-39.0,-0.092087,-0.051627,-0.049783
20.0,-2.0,-38.0,-0.092738,-0.052446,-0.05041
20.0,-2.0,-37.0,-0.093393,-0.053288,-0.051036
20.0,-2.0,-36.0,-0.094053,-0.054154,-0.051658
20.0,-2.0,-35.0,-0.094718,-0.055043,-0.052275
20.0,-2.0,-34.0,-0.095387,-0.055956,-0.052887
20.0,-2.0,-33.0,-0.096061,-0.056896,-0.053492
20.0,-2.0,-32.0,-0.09674,-0.057861,-0.054087
20.0,-2.0,-31.0,-0.097424,-0.058853,-0.054672
20.0,-2.0,-30.0,-0.098112,-0.059873,-0.055245
20.0,-2.0,-29.0,-0.098805,-0.060921,-0.055803
20.0,-2.0,-28.0,-0.099504,-0.061998,-0.056345
20.0,-2.0,-27.0,-0.100207,-0.063106,-0.056868
20.0,-2.0,-26.0,-0.100915,-0.064244,-0.05737
20.0,-2.0,-25.0,-0.101628,-0.065413,-0.057847
20.0,-2.0,-24.0,-0.102346,-0.066614,-0.058298
20.0,-2.0,-23.0,-0.103069,-0.067847,-0.058719
20.0,-2.0,-22.0,-0.103797,-0.069114,-0.059106
20.0,-2.0,-21.0,-0.10453,-0.070414,-0.059457
20.0,-2.0,-20.0,-0.105268,-0.071748,-0.059767
20.0,-2.0,-19.0,-0.106012,-0.073117,-0.060034
20.0,-2.0,-18.0,-0.10676,-0.07452,-0.060251
20.0,-2.0,-17.0,-0.107514,-0.075957,-0.060416
20.0,-2.0,-16.0,-0.108272,-0.077429,-0.060523
20.0,-2.0,-15.0,-0.109036,-0.078935,-0.060568
20.0,-2.0,-14.0,-0.109804,-0.080474,-0.060545
20.0,-2.0,-13.0,-0.110576,-0.082046,-0.060449
20.0,-2.0,-12.0,-0.111352,-0.08365,-0.060274
20.0,-2.0,-11.0,-0.112133,-0.085285,-0.060016
20.0,-2.0,-10.0,-0.112916,-0.086948,-0.059667
20.0,-2.0,-9.0,-0.113702,-0.088639,-0.059222
20.0,-2.0,-8.0,-0.11449,-0.090353,-0.058675
20.0,-2.0,-7.0,-0.115279,-0.09209,-0.05802
20.0,-2.0,-6.0,-0.116068,-0.093844,-0.057249
20.0,-2.0,-5.0,-0.116856,-0.095613,-0.056358
20.0,-2.0,-4.0,-0.117641,-0.097391,-0.055341
20.0,-2.0,-3.0,-0.118422,-0.099174,-0.054191
20.0,-2.0,-2.0,-0.119196,-0.100957,-0.052903
20.0,-2.0,-1.0,-0.119963,-0.102732,-0.051473
20.0,-2.0,0.0,-0.120718,-0.104494,-0.049896
20.0,-2.0,1.0,-0.12146,-0.106234,-0.048168
20.0,-2.0,2.0,-0.122186,-0.107944,-0.046287
20.0,-2.0,3.0,-0.122893,-0.109616,-0.044251
20.0,-2.0,4.0,-0.123577,-0.111241,-0.04206
20.0,-2.0,5.0,-0.124235,-0.112808,-0.039713
20.0,-2.0,6.0,-0.124863,-0.114309,-0.037213
20.0,-2.0,7.0,-0.125457,-0.115731,-0.034564
20.0,-2.0,8.0,-0.126014,-0.117067,-0.031771
20.0,-2.0,9.0,-0.126528,-0.118304,-0.02884
20.0,-2.0,10.0,-0.126998,-0.119433,-0.02578
20.0,-2.0,11.0,-0.127418,-0.120446,-0.022602
20.0,-2.0,12.0,-0.127785,-0.121332,-0.019316
20.0,-2.0,13.0,-0.128096,-0.122083,-0.015937
20.0,-2.0,14.0,-0.128349,-0.122694,-0.012479
20.0,-2.0,15.0,-0.128541,-0.123157,-0.008959
20.0,-2.0,16.0,-0.128669,-0.123468,-0.005394
20.0,-2.0,17.0,-0.128734,-0.123624,-0.001801
20.0,-2.0,18.0,-0.128734,-0.123624,0.001801
20.0,-2.0,19.0,-0.128669,-0.123468,0.005394
20.0,-2.0,20.0,-0.128541,-0.123157,0.008959
20.0,-2.0,21.0,-0.128349,-0.122694,0.012479
20.0,-2.0,22.0,-0.128096,-0.122083,0.015937
20.0,-2.0,23.0,-0.127785,-0.121332,0.019316
20.0,-2.0,24.0,-0.127418,-0.120446,0.022602
20.0,-2.0,25.0,-0.126998,-0.119433,0.02578
20.0,-2.0,26.0,-0.126528,-0.118304,0.02884
20.0,-2.0,27.0,-0.126014,-0.117067,0.031771
20.0,-2.0,28.0,-0.125457,-0.115731,0.034564
20.0,-2.0,29.0,-0.124863,-0.114309,0.037213
20.0,-2.0,30.0,-0.124235,-0.112808,0.039713
20.0,-2.0,31.0,-0.123577,-0.111241,0.04206
20.0,-2.0,32.0,-0.122893,-0.109616,0.044251
20.0,-2.0,33.0,-0.122186,-0.107944,0.046287
20.0,-2.0,34.0,-0.12146,-0.106234,0.048168
20.0,-2.0,35.0,-0.120718,-0.104494,0.049896
20.0,-1.0,-55.0,-0.082277,-0.040722,-0.040908
20.0,-1.0,-54.0,-0.082852,-0.041258,-0.041494
20.0,-1.0,-53.0,-0.083431,-0.041807,-0.042087
20.0,-1.0,-52.0,-0.084015,-0.04237,-0.042688
20.0,-1.0,-51.0,-0.084605,-0.042947,-0.043294
20.0,-1.0,-50.0,-0.085199,-0.043539,-0.043908
20.0,-1.0,-49.0,-0.085797,-0.044146,-0.044527
20.0,-1.0,-48.0,-0.086401,-0.044768,-0.045153
20.0,-1.0,-47.0,-0.08701,-0.045407,-0.045784
20.0,-1.0,-46.0,-0.087623,-0.046062,-0.046419
20.0,-1.0,-45.0,-0.088242,-0.046735,-0.04706
20.0,-1.0,-44.0,-0.088865,-0.047425,-0.047704
20.0,-1.0,-43.0,-0.089493,-0.048134,-0.048352
20.0,-1.0,-42.0,-0.090126,-0.048862,-0.049003
20.0,-1.0,-41.0,-0.090764,-0.04961,-0.049656
20.0,-1.0,-40.0,-0.091407,-0.050378,-0.05031
20.0,-1.0,-39.0,-0.092054,-0.051167,-0.050965
20.0,-1.0,-38.0,-0.092707,-0.051978,-0.05162
20.0,-1.0,-37.0,-0.093364,-0.052812,-0.052273
20.0,-1.0,-36.0,-0.094027,-0.053669,-0.052923
20.0,-1.0,-35.0,-0.094695,-0.054549,-0.05357
20.0,-1.0,-34.0,-0.095367,-0.055455,-0.054211
20.0,-1.0,-33.0,-0.096045,-0.056386,-0.054846
20.0,-1.0,-32.0,-0.096728,-0.057344,-0.055473
20.0,-1.0,-31.0,-0.097416,-0.058329,-0.05609
20.0,-1.0,-30.0,-0.09811,-0.059341,-0.056696
20.0,-1.0,-29.0,-0.098809,-0.060383,-0.057287
20.0,-1.0,-28.0,-0.099513,-0.061454,-0.057863
20.0,-1.0,-27.0,-0.100223,-0.062556,-0.05842
20.0,-1.0,-26.0,-0.100938,-0.063689,-0.058957
20.0,-1.0,-25.0,-0.101659,-0.064853,-0.05947
20.0,-1.0,-24.0,-0.102386,-0.066051,-0.059957
20.0,-1.0,-23.0,-0.103119,-0.067282,-0.060415
20.0,-1.0,-22.0,-0.103857,-0.068547,-0.060839
20.0,-1.0,-21.0,-0.104602,-0.069847,-0.061227
20.0,-1.0,-20.0,-0.105353,-0.071182,-0.061575
20.0,-1.0,-19.0,-0.10611,-0.072553,-0.061878
20.0,-1.0,-18.0,-0.106874,-0.07396,-0.062133
20.0,-1.0,-17.0,-0.107643,-0.075403,-0.062334
20.0,-1.0,-16.0,-0.108419,-0.076882,-0.062477
20.0,-1.0,-15.0,-0.109202,-0.078397,-0.062557
20.0,-1.0,-14.0,-0.10999,-0.079948,-0.062569
20.0,-1.0,-13.0,-0.110785,-0.081535,-0.062506
20.0,-1.0,-12.0,-0.111585,-0.083155,-0.062363
20.0,-1.0,-11.0,-0.112391,-0.084809,-0.062134
20.0,-1.0,-10.0,-0.113202,-0.086494,-0.061812
20.0,-1.0,-9.0,-0.114017,-0.088209,-0.061391
20.0,-1.0,-8.0,-0.114837,-0.089952,-0.060864
20.0,-1.0,-7.0,-0.115659,-0.09172,-0.060225
20.0,-1.0,-6.0,-0.116483,-0.093508,-0.059467
20.0,-1.0,-5.0,-0.117308,-0.095315,-0.058584
20.0,-1.0,-4.0,-0.118133,-0.097135,-0.057567
20.0,-1.0,-3.0,-0.118955,-0.098963,-0.056413
20.0,-1.0,-2.0,-0.119772,-0.100794,-0.055113
20.0,-1.0,-1.0,-0.120583,-0.10262,-0.053663
20.0,-1.0,0.0,-0.121385,-0.104436,-0.052058
20.0,-1.0,1.0,-0.122174,-0.106233,-0.050293
20.0,-1.0,2.0,-0.122949,-0.108002,-0.048365
20.0,-1.0,3.0,-0.123705,-0.109735,-0.046271
20.0,-1.0,4.0,-0.124438,-0.111422,-0.044011
20.0,-1.0,5.0,-0.125146,-0.113053,-0.041585
20.0,-1.0,6.0,-0.125822,-0.114616,-0.038993
20.0,-1.0,7.0,-0.126464,-0.116101,-0.036241
20.0,-1.0,8.0,-0.127066,-0.117497,-0.033332
20.0,-1.0,9.0,-0.127624,-0.118793,-0.030275
20.0,-1.0,10.0,-0.128134,-0.119977,-0.027077
20.0,-1.0,11.0,-0.128592,-0.121039,-0.023749
20.0,-1.0,12.0,-0.128992,-0.12197,-0.020305
20.0,-1.0,13.0,-0.129332,-0.122761,-0.016759
20.0,-1.0,14.0,-0.129608,-0.123404,-0.013127
20.0,-1.0,15.0,-0.129818,-0.123891,-0.009426
20.0,-1.0,16.0,-0.129959,-0.12422,-0.005676
20.0,-1.0,17.0,-0.130029,-0.124384,-0.001895
20.0,-1.0,18.0,-0.130029,-0.124384,0.001895
20.0,-1.0,19.0,-0.129959,-0.12422,0.005676
20.0,-1.0,20.0,-0.129818,-0.123891,0.009426
20.0,-1.0,21.0,-0.129608,-0.123404,0.013127
20.0,-1.0,22.0,-0.129332,-0.122761,0.016759
20.0,-1.0,23.0,-0.128992,-0.12197,0.020305
20.0,-1.0,24.0,-0.128592,-0.121039,0.023749
20.0,-1.0,25.0,-0.128134,-0.119977,0.027077
20.0,-1.0,26.0,-0.127624,-0.118793,0.030275
20.0,-1.0,27.0,-0.127066,-0.117497,0.033332
20.0,-1.0,28.0,-0.126464,-0.116101,0.036241
20.0,-1.0,29.0,-0.125822,-0.114616,0.038993
20.0,-1.0,30.0,-0.125146,-0.113053,0.041585
20.0,-1.0,31.0,-0.124438,-0.111422,0.044011
20.0,-1.0,32.0,-0.123705,-0.109735,0.046271
20.0,-1.0,33.0,-0.122949,-0.108002,0.048365
20.0,-1.0,34.0,-0.122174,-0.106233,0.050293
20.0,-1.0,35.0,-0.121385,-0.104436,0.052058
20.0,0.0,-55.0,-0.082227,-0.040366,-0.041739
20.0,0.0,-54.0,-0.082801,-0.040894,-0.042342
20.0,0.0,-53.0,-0.08338,-0.041435,-0.042954
20.0,0.0,-52.0,-0.083965,-0.041989,-0.043572
20.0,0.0,-51.0,-0.084554,-0.042557,-0.044198
20.0,0.0,-50.0,-0.085148,-0.04314,-0.044831
20.0,0.0,-49.0,-0.085747,-0.043738,-0.04547
20.0,0.0,-48.0,-0.086351,-0.044351,-0.046116
20.0,0.0,-47.0,-0.08696,-0.04498,-0.046768
20.0,0.0,-46.0,-0.087574,-0.045626,-0.047426
20.0,0.0,-45.0,-0.088193,-0.046289,-0.048088
20.0,0.0,-44.0,-0.088817,-0.046969,-0.048756
20.0,0.0,-43.0,-0.089446,-0.047668,-0.049427
20.0,0.0,-42.0,-0.09008,-0.048386,-0.050102
20.0,0.0,-41.0,-0.090719,-0.049124,-0.05078
