x,y,z,u,v,w
-45.0,9.0,-45.0,0.204695,0.0,-0.219317
-45.0,9.0,-44.0,0.201507,0.0,-0.22225
-45.0,9.0,-43.0,0.198188,0.0,-0.225214
-45.0,9.0,-42.0,0.194736,0.0,-0.228206
-45.0,9.0,-41.0,0.191144,0.0,-0.231223
-45.0,9.0,-40.0,0.187409,0.0,-0.234261
-45.0,9.0,-39.0,0.183524,0.0,-0.237316
-45.0,9.0,-38.0,0.179487,0.0,-0.240384
-45.0,9.0,-37.0,0.175291,0.0,-0.24346
-45.0,9.0,-36.0,0.170934,0.0,-0.246539
-45.0,9.0,-35.0,0.16641,0.0,-0.249615
-45.0,9.0,-34.0,0.161716,0.0,-0.252681
-45.0,9.0,-33.0,0.156849,0.0,-0.255731
-45.0,9.0,-32.0,0.151804,0.0,-0.258757
-45.0,9.0,-31.0,0.146581,0.0,-0.261752
-45.0,9.0,-30.0,0.141176,0.0,-0.264706
-45.0,9.0,-29.0,0.135589,0.0,-0.267611
-45.0,9.0,-28.0,0.129819,0.0,-0.270457
-45.0,9.0,-27.0,0.123866,0.0,-0.273235
-45.0,9.0,-26.0,0.117732,0.0,-0.275933
-45.0,9.0,-25.0,0.111417,0.0,-0.278543
-45.0,9.0,-24.0,0.104926,0.0,-0.281052
-45.0,9.0,-23.0,0.098263,0.0,-0.283451
-45.0,9.0,-22.0,0.091433,0.0,-0.285727
-45.0,9.0,-21.0,0.084442,0.0,-0.287871
-45.0,9.0,-20.0,0.077299,0.0,-0.28987
-45.0,9.0,-19.0,0.070012,0.0,-0.291716
-45.0,9.0,-18.0,0.062592,0.0,-0.293398
-45.0,9.0,-17.0,0.055049,0.0,-0.294906
-45.0,9.0,-16.0,0.047397,0.0,-0.296232
-45.0,9.0,-15.0,0.039649,0.0,-0.297368
-45.0,9.0,-14.0,0.031819,0.0,-0.298308
-45.0,9.0,-13.0,0.023924,0.0,-0.299045
-45.0,9.0,-12.0,0.015977,0.0,-0.299574
-45.0,9.0,-11.0,0.007997,0.0,-0.299893
-45.0,9.0,-10.0,-0.0,0.0,-0.3
-45.0,9.0,-9.0,-0.007997,0.0,-0.299893
-45.0,9.0,-8.0,-0.015977,0.0,-0.299574
-45.0,9.0,-7.0,-0.023924,0.0,-0.299045
-45.0,9.0,-6.0,-0.031819,0.0,-0.298308
-45.0,9.0,-5.0,-0.039649,0.0,-0.297368
-45.0,9.0,-4.0,-0.047397,0.0,-0.296232
-45.0,9.0,-3.0,-0.055049,0.0,-0.294906
-45.0,9.0,-2.0,-0.062592,0.0,-0.293398
-45.0,9.0,-1.0,-0.070012,0.0,-0.291716
-45.0,9.0,0.0,-0.077299,0.0,-0.28987
-45.0,9.0,1.0,-0.084442,0.0,-0.287871
-45.0,9.0,2.0,-0.091433,0.0,-0.285727
-45.0,9.0,3.0,-0.098263,0.0,-0.283451
-45.0,9.0,4.0,-0.104926,0.0,-0.281052
-45.0,9.0,5.0,-0.111417,0.0,-0.278543
-45.0,9.0,6.0,-0.117732,0.0,-0.275933
-45.0,9.0,7.0,-0.123866,0.0,-0.273235
-45.0,9.0,8.0,-0.129819,0.0,-0.270457
-45.0,9.0,9.0,-0.135589,0.0,-0.267611
-45.0,9.0,10.0,-0.141176,0.0,-0.264706
-45.0,9.0,11.0,-0.146581,0.0,-0.261752
-45.0,9.0,12.0,-0.151804,0.0,-0.258757
-45.0,9.0,13.0,-0.156849,0.0,-0.255731
-45.0,9.0,14.0,-0.161716,0.0,-0.252681
